REPDTE,ASSET,CERT,INTINC,NETINC,NONII,LNLSNET,DEP,NPERFV,ID
20260331,1624523,14158,19530.0,3240.0,2486.0,1175091,1204427,0.8209178940525927,14158_20260331
20260331,1622674,17180,19818.0,2278.0,1355.0,1409028,1328886,0.320581952998569,17180_20260331
20260331,1620643,58504,21419.0,4305.0,595.0,1319168,1323395,1.1076467797041052,58504_20260331
20260331,1620502,26523,19317.0,4609.0,2818.0,1234417,1383332,2.0422683835009154,26523_20260331
20260331,1618873,10618,24208.0,4881.0,798.0,1306170,1225471,0.9282383485301192,10618_20260331
20260331,1617776,16418,23125.0,5854.0,8046.0,1168268,1399194,0.4077820415187269,16418_20260331
20260331,1612083,90235,19904.0,2171.0,756.0,1269437,1344536,1.3217681719861818,90235_20260331
20260331,1611204,58534,21945.0,6757.0,1407.0,903099,1233314,0.4299890020134011,58534_20260331
20260331,1610821,59093,16883.0,5300.0,4239.0,634568,1165728,1.3582514754898278,59093_20260331
20260331,1602060,16389,17912.0,7555.0,3635.0,902909,1430674,0.0780869630350923,16389_20260331
20260331,1601377,9172,21277.0,6201.0,1197.0,1154364,1359404,0.0182343070994525,9172_20260331
20260331,1600806,5826,20262.0,5250.0,3691.0,1088523,1330621,0.6482984196710907,5826_20260331
20260331,1599701,1365,21387.0,5067.0,4126.0,1066524,1403563,0.6971927879022393,1365_20260331
20260331,1598703,17910,23138.0,-1772.0,1837.0,1156294,1384107,0.481640429773385,17910_20260331
20260331,1597487,13339,19283.0,4664.0,4356.0,1171963,1382529,0.2913951725428751,13339_20260331
20260331,1592347,34781,36504.0,2366.0,4026.0,1205274,1384966,1.5627875079991989,34781_20260331
20260331,1588238,32629,34539.0,10070.0,9724.0,1114765,1276081,0.6014841604343933,32629_20260331
20260331,1585603,19215,20842.0,27.0,6284.0,1026415,1456606,0.1233600087789944,19215_20260331
20260331,1583033,7848,19651.0,4002.0,920.0,1147535,1382948,0.2102925207497253,7848_20260331
20260331,1581898,6063,18238.0,1033.0,3655.0,990431,1397369,0.6171067919676236,6063_20260331
20260331,1579523,12855,20878.0,5318.0,889.0,1283067,1257690,0.0089267456061102,12855_20260331
20260331,1578903,26381,19062.0,2537.0,1799.0,1074041,1406883,0.0870224453307138,26381_20260331
20260331,1578856,15752,20970.0,4800.0,4112.0,1296862,1309976,0.4653369274968711,15752_20260331
20260331,1577252,6636,20548.0,4886.0,2028.0,1089424,1388542,0.2127751304166994,6636_20260331
20260331,1576539,90251,19652.0,354.0,572.0,1297792,1228581,1.8389649732737343,90251_20260331
20260331,1576055,14140,16583.0,2408.0,1677.0,1134609,1327111,0.3997956924092116,14140_20260331
20260331,1574662,17211,21507.0,6086.0,1947.0,1246245,1425068,0.3309916667830938,17211_20260331
20260331,1573393,8774,19584.0,6304.0,3038.0,1040867,1300256,0.2658585617197991,8774_20260331
20260331,1571899,57813,24730.0,6499.0,790.0,1031035,1386573,0.2402826135775899,57813_20260331
20260331,1571464,58090,22265.0,4896.0,5036.0,1208081,1345950,2.2118228607209582,58090_20260331
20260331,1570169,5615,23249.0,7239.0,2096.0,1099836,1313242,0.1798532514652881,5615_20260331
20260331,1565756,24823,20322.0,4841.0,1631.0,1263878,1407274,0.140124003995514,24823_20260331
20260331,1563129,58310,22506.0,3949.0,6532.0,1286355,1362873,1.563722507867233,58310_20260331
20260331,1562169,31100,18213.0,3056.0,2593.0,667533,1377437,0.3945155741792341,31100_20260331
20260331,1562101,57754,20669.0,6337.0,1488.0,1115598,1352439,0.0973688641131399,57754_20260331
20260331,1560774,5598,21226.0,4961.0,1894.0,1032132,1350331,0.9388931389169732,5598_20260331
20260331,1559458,1435,22051.0,7586.0,1088.0,1059365,1209298,2.4555326273615576,1435_20260331
20260331,1557977,5123,19354.0,6621.0,1307.0,915620,1421790,0.4048198400874981,5123_20260331
20260331,1550080,3787,19047.0,3721.0,2180.0,1019951,1330899,1.2594188687035508,3787_20260331
20260331,1548229,58424,21851.0,2390.0,1197.0,1294826,1291838,1.0806540892852414,58424_20260331
20260331,1538347,5694,22349.0,7029.0,2272.0,1243375,1306022,0.9349646081150742,5694_20260331
20260331,1532263,59113,22358.0,5437.0,6248.0,1169056,1368968,0.3899461123841011,59113_20260331
20260331,1528973,12204,17483.0,2586.0,4024.0,836795,1345964,0.4022307784375525,12204_20260331
20260331,1527658,19608,17694.0,2078.0,1424.0,1264468,1247870,0.2146422825004026,19608_20260331
20260331,1526447,29847,22033.0,5048.0,890.0,1262799,1363482,0.4236635795412484,29847_20260331
20260331,1522511,1373,21672.0,4805.0,3379.0,1143851,1323478,1.3804826369070569,1373_20260331
20260331,1521898,7404,19243.0,2248.0,1622.0,923577,1135838,1.1095355930555135,7404_20260331
20260331,1513612,28533,21131.0,2917.0,1486.0,1174336,1111731,1.1676043794578796,28533_20260331
20260331,1512885,26299,21846.0,4189.0,908.0,942092,1229060,0.0091216450688585,26299_20260331
20260331,1512087,8426,16115.0,2377.0,1897.0,891582,1192378,0.2811346172541659,8426_20260331
20260331,1507769,15572,20038.0,5028.0,1338.0,998381,1344541,0.2688077550340934,15572_20260331
20260331,1507059,3210,19445.0,2942.0,1623.0,1093818,1282742,1.757993549024955,3210_20260331
20260331,1504994,33823,66886.0,18737.0,9599.0,1122480,1282069,2.745725232127171,33823_20260331
20260331,1499837,17749,16670.0,217.0,3175.0,863732,1161004,0.0846758681110013,17749_20260331
20260331,1495075,58483,19897.0,5672.0,691.0,935703,1305146,0.0,58483_20260331
20260331,1494982,4190,14882.0,3395.0,2247.0,495294,1166890,0.0313047247391607,4190_20260331
20260331,1494913,18569,19657.0,3817.0,2814.0,1116741,1200181,1.0359800202419809,18569_20260331
20260331,1493176,90206,17455.0,2143.0,2300.0,1202249,1239111,0.3140955922141797,90206_20260331
20260331,1490109,12013,11193.0,-5128.0,49.0,300073,1349098,0.1657596860363906,12013_20260331
20260331,1479703,19371,19380.0,4245.0,2304.0,1096505,1270051,0.4156239461567625,19371_20260331
20260331,1476326,5673,16186.0,5337.0,2903.0,843064,1396341,0.2153995797676123,5673_20260331
20260331,1474470,11670,18615.0,2079.0,1838.0,948702,1094513,1.1794068377111775,11670_20260331
20260331,1473506,18194,17370.0,3194.0,2240.0,1121896,1302186,0.3123163393973285,18194_20260331
20260331,1471716,8851,18566.0,5302.0,2083.0,903157,1200936,0.616830964669814,8851_20260331
20260331,1468483,7542,17469.0,2671.0,4126.0,1018276,1271680,0.5769899957983852,7542_20260331
20260331,1461136,29922,15316.0,-7679.0,3289.0,1077236,1259835,0.5313673744264736,29922_20260331
20260331,1461121,58752,24233.0,5047.0,1313.0,889539,1120397,2.2849579192962115,58752_20260331
20260331,1459963,58239,22137.0,6304.0,494.0,1208445,1245742,0.0635632546852214,58239_20260331
20260331,1458577,228,20266.0,5086.0,2807.0,1345654,1244879,0.8901141317873517,228_20260331
20260331,1457821,35519,17790.0,2736.0,2600.0,1166881,1223947,0.1039222236474848,35519_20260331
20260331,1456967,17743,17276.0,604.0,2275.0,1177253,1013840,0.1100230821974691,17743_20260331
20260331,1456256,29520,17447.0,3996.0,1004.0,1067355,1221308,0.575997626790894,29520_20260331
20260331,1453536,34836,16242.0,6913.0,5911.0,758605,1137566,0.310828214781058,34836_20260331
20260331,1453104,1402,19284.0,-3009.0,2145.0,969307,1255240,0.4180017397240665,1402_20260331
20260331,1452569,58722,22033.0,5323.0,505.0,1285003,1073140,0.9379933070305092,58722_20260331
20260331,1452054,58,18297.0,4088.0,2555.0,891517,1200532,1.195547823978998,58_20260331
20260331,1447578,13397,13516.0,10907.0,136.0,144667,1041885,0.0819990356305497,13397_20260331
20260331,1446766,22396,20644.0,7358.0,652.0,1152429,1288478,0.0579222901284658,22396_20260331
20260331,1446572,23537,16694.0,3102.0,6724.0,1109096,904853,1.121962819686818,23537_20260331
20260331,1444429,23298,13869.0,2506.0,895.0,631518,1259554,0.115478157804918,23298_20260331
20260331,1444197,19850,18534.0,2612.0,5904.0,1033783,1201035,0.1240135521677444,19850_20260331
20260331,1444006,58088,20503.0,-973.0,2229.0,1100322,1318742,3.494722321098389,58088_20260331
20260331,1442083,32282,17902.0,6257.0,202.0,1230978,940516,0.0,32282_20260331
20260331,1439702,4666,16504.0,6220.0,12148.0,768660,1237168,0.5874826873894736,4666_20260331
20260331,1437772,28845,18253.0,3534.0,3110.0,1070836,1245285,0.0375581107435671,28845_20260331
20260331,1436345,16553,19738.0,5047.0,1621.0,1041169,1141775,0.6524198573462504,16553_20260331
20260331,1431998,22537,19566.0,6525.0,3593.0,908803,1280018,0.3262574389070375,22537_20260331
20260331,1425871,25886,19156.0,3138.0,2851.0,785972,1188970,0.3887448443793302,25886_20260331
20260331,1424577,34352,16208.0,1232.0,590.0,1059262,1142340,0.8045195170215439,34352_20260331
20260331,1422849,58281,17006.0,4208.0,1176.0,1086724,1268061,0.562181932165676,58281_20260331
20260331,1414854,57497,17571.0,3219.0,875.0,871946,1218951,3.281822718103776,57497_20260331
20260331,1411198,57710,12278.0,4449.0,0.0,0,1289469,0.0,57710_20260331
20260331,1410572,30544,15938.0,1803.0,1403.0,971007,1076065,0.499726352146505,30544_20260331
20260331,1410085,8018,15807.0,2410.0,3262.0,818620,1179389,0.0,8018_20260331
20260331,1407432,8668,17491.0,3278.0,2402.0,892648,1283671,0.3444571389594666,8668_20260331
20260331,1406483,9176,25110.0,8338.0,957.0,1196658,1090759,1.9837424270325343,9176_20260331
20260331,1402760,20484,19087.0,5278.0,2259.0,1142172,1264502,0.1869885083692149,20484_20260331
20260331,1401762,14851,21555.0,6280.0,5268.0,1106452,1159471,0.8385160961703911,14851_20260331
20260331,1399061,25738,21022.0,2246.0,703.0,1091719,1140950,0.0408845647187649,25738_20260331
20260331,1398702,20845,21936.0,5911.0,3033.0,1093484,1200595,3.2505136905502385,20845_20260331
20260331,1394366,23998,18897.0,4628.0,914.0,1191616,1189577,0.9405708400807248,23998_20260331
20260331,1391736,23472,3200.0,56484.0,113870.0,0,1071,1.8010599711439528,23472_20260331
20260331,1390762,17960,17023.0,1835.0,902.0,1142598,1139375,0.5906114777366652,17960_20260331
20260331,1389768,58626,21594.0,2255.0,7485.0,1088888,1186172,3.1758538115714274,58626_20260331
20260331,1388684,58224,32982.0,23179.0,31074.0,320773,1184551,0.0673299325116441,58224_20260331
20260331,1387693,15728,16480.0,6138.0,1770.0,785762,1247802,0.0511640542973121,15728_20260331
20260331,1387108,8149,15485.0,3305.0,2401.0,839237,1218342,0.7427684073626567,8149_20260331
20260331,1386995,34319,21964.0,4504.0,2506.0,1111903,1212908,0.3462161002743341,34319_20260331
20260331,1381983,27998,18710.0,7049.0,3429.0,1082120,1215671,0.1247482783796906,27998_20260331
20260331,1376153,4702,17600.0,4524.0,4654.0,767380,1189316,0.0292845344958009,4702_20260331
20260331,1373215,5544,19380.0,7912.0,3063.0,930649,1231540,0.074205423040092,5544_20260331
20260331,1371883,15970,15251.0,2047.0,4318.0,1034566,1219998,1.04622624524103,15970_20260331
20260331,1371673,58095,18272.0,2295.0,298.0,866307,1226018,0.0559900209452252,58095_20260331
20260331,1370973,287,17675.0,3280.0,2769.0,960257,1236368,0.4032902179692816,287_20260331
20260331,1370658,20989,20600.0,6601.0,804.0,1035807,1190820,0.545650337283261,20989_20260331
20260331,1370609,57825,18906.0,6798.0,6303.0,800396,1185840,0.0087552321632208,57825_20260331
20260331,1370351,58739,17637.0,3508.0,763.0,996785,1118740,0.0,58739_20260331
20260331,1370032,2832,17521.0,4629.0,1562.0,806940,1224927,1.9149917666156704,2832_20260331
20260331,1369574,11569,15826.0,4412.0,3674.0,777241,1183938,0.9195560079265525,11569_20260331
20260331,1368016,5033,18515.0,3661.0,12456.0,1127272,1057843,1.2998385983789664,5033_20260331
20260331,1365377,19502,17212.0,7165.0,1472.0,689186,1192924,0.1527783169044154,19502_20260331
20260331,1360927,11492,18923.0,3748.0,1754.0,938632,1147826,0.6671188094585528,11492_20260331
20260331,1357381,8141,19094.0,5773.0,3164.0,1095505,1206417,1.7635431761605622,8141_20260331
20260331,1356213,59112,17760.0,1874.0,1231.0,1013284,1183633,0.4514777546004942,59112_20260331
20260331,1352351,13341,16945.0,3532.0,1704.0,857277,1029868,0.0785299082856447,13341_20260331
20260331,1350574,57706,19874.0,4688.0,776.0,1116966,1189782,0.5336249624233844,57706_20260331
20260331,1349328,34401,16720.0,2589.0,1318.0,1062869,1076430,0.3186030379566718,34401_20260331
20260331,1348989,28362,16481.0,2966.0,1943.0,816087,1218817,1.6388569513910043,28362_20260331
20260331,1348773,15032,17761.0,4013.0,2696.0,1007999,1216295,0.6104807851284093,15032_20260331
20260331,1347254,17612,20356.0,6133.0,2400.0,1015887,1209219,0.168936221380675,17612_20260331
20260331,1346484,29613,13914.0,367.0,497.0,942742,1085352,0.4006731606168361,29613_20260331
20260331,1346131,1678,17723.0,5292.0,19965.0,1104216,1069070,1.1926773842961793,1678_20260331
20260331,1344721,26451,18722.0,2676.0,1204.0,989085,1117354,3.450827346341732,26451_20260331
20260331,1343203,1978,18818.0,10114.0,963.0,734819,1128812,0.1771884071134445,1978_20260331
20260331,1338745,8892,19386.0,4052.0,1345.0,1131441,1189450,1.617858516745161,8892_20260331
20260331,1338064,6605,15151.0,3557.0,1628.0,936317,1170914,0.3933294670509034,6605_20260331
20260331,1336844,14899,20793.0,2795.0,1594.0,1096515,1156845,3.0664759687742174,14899_20260331
20260331,1336572,12299,19985.0,5065.0,1118.0,962546,1091923,1.373139643805197,12299_20260331
20260331,1333008,1673,38151.0,3522.0,11844.0,952609,1023146,1.1329264340499083,1673_20260331
20260331,1331769,14073,18132.0,3232.0,2117.0,1090002,1130985,1.2590772123393772,14073_20260331
20260331,1329168,11935,13824.0,5828.0,1196.0,582851,1178335,0.3875356614062331,11935_20260331
20260331,1328835,18489,20678.0,4677.0,1557.0,886246,1133476,1.0667238596213977,18489_20260331
20260331,1328042,1068,17746.0,7624.0,2445.0,1025666,1111975,0.236363006591659,1068_20260331
20260331,1324267,13718,7026.0,6302.0,1019.0,0,0,0.0,13718_20260331
20260331,1320825,18100,14798.0,4778.0,4198.0,879889,1086086,0.1474835803380463,18100_20260331
20260331,1317428,5170,18263.0,3323.0,3368.0,1031756,1121570,0.3440036191731161,5170_20260331
20260331,1314433,26333,16670.0,4259.0,3355.0,899551,1056322,0.4652956826251319,26333_20260331
20260331,1313993,11522,18481.0,6965.0,1180.0,857592,1175292,0.0140031187380754,11522_20260331
20260331,1312790,90297,15870.0,2396.0,1457.0,982441,1011596,0.8733308449942488,90297_20260331
20260331,1309619,6861,16917.0,4711.0,1998.0,1077365,1184610,0.363006340011866,6861_20260331
20260331,1307724,27619,13364.0,525.0,907.0,885265,957373,0.0381578987615123,27619_20260331
20260331,1306019,15657,17485.0,3344.0,553.0,854867,1061548,1.2446220154530678,15657_20260331
20260331,1303870,1027,19556.0,6188.0,1180.0,1072404,1173949,0.6418584674852554,1027_20260331
20260331,1297467,90190,13665.0,2090.0,1684.0,1109277,1043263,0.0581903046474399,90190_20260331
20260331,1293076,8011,14246.0,3565.0,1051.0,734007,1040520,0.2106604716196109,8011_20260331
20260331,1290968,15324,17260.0,6122.0,1391.0,840655,1163912,0.2157295920580525,15324_20260331
20260331,1289807,23041,15057.0,3263.0,1302.0,761564,1139158,0.051403039369456,23041_20260331
20260331,1284609,16032,16595.0,2530.0,1470.0,936751,1119598,0.277282815237944,16032_20260331
20260331,1282436,57269,16960.0,4659.0,510.0,998506,1118590,0.6829970462463624,57269_20260331
20260331,1281783,31223,14915.0,4276.0,1935.0,665160,1139853,0.314327776230454,31223_20260331
20260331,1281701,9325,16700.0,6185.0,3648.0,77844,1203177,0.1315439404354057,9325_20260331
